node_id,lat,lon,hospital_name,hospital_capacity,hospital_specialties,hospital_emergency
428064908,42.605681,-5.5698215,,0,,False
428064914,42.6066034,-5.5698975,,0,,False
428064917,42.6066675,-5.570504,,0,,False
428064918,42.6062273,-5.5704653,,0,,False
428064919,42.6056269,-5.5704226,,0,,False
428064920,42.6051421,-5.5703409,,0,,False
428064921,42.6046139,-5.5701835,,0,,False
428064922,42.606545,-5.5692324,,0,,False
428064923,42.606731,-5.5711191,,0,,False
428064924,42.6069336,-5.569134,,0,,False
428064925,42.6056999,-5.5694571,,0,,False
428064926,42.6068529,-5.5685075,,0,,False
428064927,42.6071553,-5.5711036,,0,,False
428064932,42.6033947,-5.5676833,,0,,False
428064935,42.6035362,-5.5689938,,0,,False
428064937,42.6036268,-5.5691859,,0,,False
428064943,42.6032479,-5.5687617,,0,,False
428064948,42.6042039,-5.5677643,,0,,False
428064950,42.6029968,-5.5678043,,0,,False
428064951,42.6033333,-5.5681352,,0,,False
428064952,42.6039781,-5.5681831,,0,,False
428064959,42.6033292,-5.5692833,,0,,False
428064977,42.6124758,-5.567386,,0,,False
428064979,42.6126588,-5.569435,,0,,False
428064991,42.6123021,-5.567227,,0,,False
428064993,42.6103796,-5.5683995,,0,,False
428064994,42.6103211,-5.5677712,,0,,False
428064995,42.6101308,-5.5656444,,0,,False
428064998,42.6076218,-5.5683266,,0,,False
428064999,42.6078946,-5.5709457,,0,,False
428065000,42.6067288,-5.567423,,0,,False
428065001,42.6075266,-5.5672563,,0,,False
428065002,42.6075499,-5.5710217,,0,,False
428065003,42.6072556,-5.568403,,0,,False
428065004,42.607143,-5.5673355,,0,,False
428065005,42.6091228,-5.5708736,,0,,False
428065006,42.6088552,-5.5680685,,0,,False
428065007,42.6087465,-5.5669331,,0,,False
428065008,42.6082686,-5.5670025,,0,,False
428065009,42.608408,-5.5681627,,0,,False
428065010,42.6087043,-5.570867,,0,,False
428065023,42.6080705,-5.5670304,,0,,False
428065025,42.607433,-5.5700178,,0,,False
428065027,42.6077896,-5.5699471,,0,,False
428065030,42.6081734,-5.5698711,,0,,False
428065032,42.6085888,-5.569796,,0,,False
428065041,42.6023732,-5.566846,,0,,False
568072503,42.5980968,-5.5716794,,0,,False
568072504,42.5981238,-5.5716816,,0,,False
568072506,42.5982888,-5.5719759,,0,,False
568072507,42.598238,-5.5721191,,0,,False
568072508,42.5981293,-5.572197,,0,,False
568072576,42.5994028,-5.5753972,,0,,False
568072587,42.5997999,-5.5759768,,0,,False
568072588,42.5997085,-5.5761759,,0,,False
568072589,42.5995582,-5.5762866,,0,,False
568072910,42.6022844,-5.5794466,,0,,False
568079255,42.6028656,-5.5703304,,0,,False
568079326,42.6094701,-5.5634139,,0,,False
568134266,42.6093862,-5.5576537,,0,,False
568134271,42.609364,-5.5571901,,0,,False
568134471,42.612058,-5.561387,,0,,False
568134512,42.6148013,-5.566679,,0,,False
568134514,42.6148866,-5.5666827,,0,,False
568134516,42.614953,-5.5669786,,0,,False
568134523,42.614734,-5.5669916,,0,,False
568134529,42.6147062,-5.5668003,,0,,False
580025190,42.6003997,-5.5627563,,0,,False
580025195,42.6000637,-5.5578646,,0,,False
580096319,42.607665,-5.5843331,,0,,False
580096321,42.6074718,-5.5826332,,0,,False
580096322,42.607404,-5.5824129,,0,,False
580096324,42.6076529,-5.5821151,,0,,False
580096336,42.6080884,-5.5831076,,0,,False
581088401,42.6058357,-5.591427,,0,,False
581886745,42.6019866,-5.588575,,0,,False
581886785,42.6037435,-5.5835949,,0,,False
581886871,42.6084074,-5.5848314,,0,,False
581887004,42.6111177,-5.590642,,0,,False
581887009,42.611325,-5.590783,,0,,False
581887042,42.6121858,-5.5774656,,0,,False
581887045,42.6119047,-5.5773667,,0,,False
581887046,42.6119447,-5.5772193,,0,,False
581897538,42.5944422,-5.5721865,,0,,False
582067280,42.5938767,-5.5740319,,0,,False
582067285,42.5938278,-5.5722761,,0,,False
582067288,42.5939231,-5.5722906,,0,,False
582679463,42.5872542,-5.5608821,,0,,False
582679467,42.5876204,-5.5604134,,0,,False
582679468,42.5876584,-5.560538,,0,,False
582983206,42.5937768,-5.575885,,0,,False
582983208,42.5936654,-5.5761836,,0,,False
582983209,42.5937421,-5.5742721,,0,,False
582983210,42.5938506,-5.5743798,,0,,False
583218684,42.5974348,-5.5719931,,0,,False
583218696,42.5979386,-5.571797,,0,,False
585350342,42.5866315,-5.5717767,,0,,False
585350344,42.5865679,-5.5718151,,0,,False
585350347,42.586362,-5.5714575,,0,,False
585350350,42.5866855,-5.5714152,,0,,False
585350351,42.5865891,-5.5713151,,0,,False
593264722,42.5968809,-5.565667,,0,,False
593264733,42.5980495,-5.5658315,,0,,False
593264750,42.598817,-5.5659565,Hospital San Juan de Dios,50,general;geriatria;rehabilitacion,True
593276519,42.5925974,-5.561451,,0,,False
593276524,42.5922274,-5.5608246,,0,,False
593276530,42.5973485,-5.5649534,,0,,False
593276536,42.5967933,-5.565133,,0,,False
593276543,42.5943492,-5.5642734,,0,,False
593276581,42.5964236,-5.5638739,,0,,False
593276605,42.5954213,-5.5619719,,0,,False
593276621,42.594002,-5.5599188,,0,,False
593276626,42.5945357,-5.5610284,,0,,False
593276630,42.5947389,-5.5614425,,0,,False
593276644,42.5953287,-5.5614885,,0,,False
593276647,42.5952354,-5.5609859,,0,,False
593276655,42.5951503,-5.5604867,,0,,False
593276659,42.5966586,-5.5610611,,0,,False
593276665,42.5965702,-5.5605603,,0,,False
593276677,42.5964831,-5.5600631,,0,,False
593276682,42.5967478,-5.5615588,,0,,False
593276686,42.5988059,-5.5620245,,0,,False
593276690,42.5986125,-5.5609337,,0,,False
593276700,42.5971177,-5.5636416,,0,,False
593276701,42.598367,-5.5632381,,0,,False
593276704,42.598604,-5.5645455,,0,,False
593276710,42.5981845,-5.562161,,0,,False
593276714,42.5979992,-5.5611424,,0,,False
593276719,42.599539,-5.5628605,,0,,False
593299594,42.5924248,-5.564161,,0,,False
593299602,42.5919548,-5.5640582,,0,,False
593299613,42.5924263,-5.5634652,,0,,False
593299617,42.5934143,-5.5643502,,0,,False
593299631,42.5937455,-5.5633022,,0,,False
593299635,42.5929303,-5.5642558,,0,,False
593299639,42.5935058,-5.5628972,,0,,False
593299643,42.5932644,-5.5625002,,0,,False
593299648,42.5938001,-5.5618704,,0,,False
593299652,42.5939836,-5.5636821,,0,,False
593299656,42.5953018,-5.5621296,,0,,False
593299660,42.5940279,-5.5622713,,0,,False
593299664,42.5942391,-5.5640787,,0,,False
593299671,42.5947667,-5.5641724,,0,,False
593299679,42.5954699,-5.5639865,,0,,False
593299684,42.5961864,-5.5634275,,0,,False
593299688,42.5960867,-5.563213,,0,,False
593299693,42.5954692,-5.562322,,0,,False
593299697,42.5955789,-5.5624604,,0,,False
593299701,42.5958511,-5.5628259,,0,,False
593299704,42.5957018,-5.5626088,,0,,False
593299712,42.5950167,-5.5617989,,0,,False
593299722,42.597236,-5.5643178,,0,,False
593299726,42.5970276,-5.5631398,,0,,False
593299730,42.596894,-5.5623852,,0,,False
593299786,42.5984943,-5.5639197,,0,,False
593299791,42.5994516,-5.5623541,,0,,False
593299796,42.5988962,-5.5625341,,0,,False
593299801,42.5982803,-5.5627338,,0,,False
593299805,42.599361,-5.561857,,0,,False
593299809,42.5973945,-5.5613356,,0,,False
593299818,42.5991378,-5.5606322,,0,,False
593299826,42.5992864,-5.5614474,,0,,False
593299850,42.6004442,-5.5620303,,0,,False
593299870,42.6004423,-5.5615024,,0,,False
593299874,42.600408,-5.5610803,,0,,False
593299881,42.5998753,-5.5612543,,0,,False
593299882,42.600292,-5.5601904,,0,,False
593299883,42.5997023,-5.5603367,,0,,False
593299885,42.5978423,-5.5584034,,0,,False
593299886,42.5978035,-5.5588975,,0,,False
593320048,42.5917521,-5.562367,,0,,False
593320054,42.5914074,-5.5627353,,0,,False
593320056,42.5921065,-5.562931,,0,,False
593320067,42.5929276,-5.5619858,,0,,False
593320078,42.591391,-5.5617259,,0,,False
593320084,42.5931518,-5.5608494,,0,,False
593320089,42.5927657,-5.5602442,,0,,False
593320101,42.5934679,-5.5613469,,0,,False
593320173,42.5936716,-5.5588021,,0,,False
593320178,42.5936058,-5.5585833,,0,,False
593402647,42.5936212,-5.5656874,,0,,False
593402652,42.5928675,-5.5668171,,0,,False
593402654,42.593324,-5.5661858,,0,,False
593402660,42.5939592,-5.5669862,,0,,False
593437421,42.5952523,-5.5663842,,0,,False
593437425,42.5956287,-5.5667032,,0,,False
593437439,42.5965266,-5.5657373,,0,,False
593594316,42.6004236,-5.5813481,,0,,False
593594324,42.5979592,-5.578541,,0,,False
593594363,42.5979389,-5.5791019,,0,,False
593594371,42.5976543,-5.5788359,,0,,False
593594393,42.5994362,-5.5792665,,0,,False
593594404,42.5974469,-5.5771733,,0,,False
593594411,42.5988774,-5.5776834,,0,,False
593594426,42.5984609,-5.5765062,,0,,False
593594450,42.5991509,-5.5759479,,0,,False
593594478,42.5992652,-5.5754888,,0,,False
593594486,42.5998789,-5.5805146,,0,,False
593594497,42.6004624,-5.5786143,,0,,False
593594506,42.5999364,-5.5789562,,0,,False
593594516,42.600397,-5.5802963,,0,,False
593594533,42.6000176,-5.5805384,,0,,False
593594541,42.6009382,-5.5799609,,0,,False
593594569,42.601466,-5.5796321,,0,,False
593594576,42.5999695,-5.5772445,,0,,False
593594582,42.6005042,-5.5768996,,0,,False
593594595,42.6017913,-5.5760695,,0,,False
593594601,42.6010142,-5.5765707,,0,,False
593594608,42.601454,-5.576287,,0,,False
593594611,42.6013943,-5.5780256,,0,,False
593594613,42.6009862,-5.5782689,,0,,False
593594625,42.6014357,-5.5777501,,0,,False
593594636,42.6005115,-5.5751497,,0,,False
593594640,42.6009754,-5.5748462,,0,,False
593602349,42.5997044,-5.5808081,,0,,False
593602381,42.5997419,-5.5807305,,0,,False
593612926,42.5991621,-5.5756921,,0,,False
593612930,42.5983781,-5.5753254,,0,,False
593652504,42.5924159,-5.5757961,,0,,False
593652510,42.5925854,-5.575897,,0,,False
593652523,42.5908477,-5.5744809,,0,,False
593652530,42.5905035,-5.5746576,,0,,False
593652537,42.5909633,-5.5749313,,0,,False
593652542,42.5906522,-5.5737188,,0,,False
593652558,42.5900624,-5.574395,,0,,False
593652559,42.590199,-5.5739388,,0,,False
593652561,42.5912108,-5.5734476,,0,,False
593652566,42.5895916,-5.5715822,,0,,False
593652572,42.5910525,-5.5723477,,0,,False
593652577,42.5903438,-5.5725167,,0,,False
593652582,42.5914072,-5.5741949,,0,,False
593652587,42.5915915,-5.5748943,,0,,False
593652592,42.5917056,-5.5753732,,0,,False
593652594,42.5912149,-5.5750811,,0,,False
593652595,42.5922947,-5.5753409,,0,,False
593652596,42.5921076,-5.5746383,,0,,False
593652597,42.591953,-5.5755205,,0,,False
593652601,42.591799,-5.5739943,,0,,False
593652605,42.5918778,-5.5737754,,0,,False
593652606,42.5916951,-5.5730432,,0,,False
593652666,42.5919728,-5.5741323,,0,,False
593652710,42.5924581,-5.5736938,,0,,False
593652717,42.5926374,-5.5743756,,0,,False
593652728,42.5928256,-5.5750909,,0,,False
593652736,42.5931627,-5.574155,,0,,False
593652748,42.5931336,-5.5739785,,0,,False
593652758,42.5916191,-5.5722279,,0,,False
593652775,42.5915231,-5.5711976,,0,,False
593659799,42.5932455,-5.5728944,,0,,False
593659811,42.5923611,-5.5727558,,0,,False
593659823,42.5933115,-5.5722459,,0,,False
593714520,42.5924143,-5.571057,,0,,False
593714600,42.5920379,-5.5690148,,0,,False
593714611,42.5925605,-5.5670633,,0,,False
594795465,42.5987026,-5.5736252,,0,,False
594795475,42.5991537,-5.5738187,,0,,False
594795487,42.5994651,-5.5729315,,0,,False
594795517,42.5989212,-5.573293,,0,,False
594795534,42.5992093,-5.5727055,,0,,False
594795543,42.5997852,-5.5749377,,0,,False
594795551,42.5999569,-5.571572,,0,,False
594877676,42.602755,-5.5759197,,0,,False
594920356,42.602901,-5.5760497,,0,,False
594920369,42.6032477,-5.5747699,,0,,False
594920389,42.6026869,-5.573587,,0,,False
594920398,42.6034866,-5.5727005,,0,,False
594920405,42.6031949,-5.5736135,,0,,False
594920410,42.6037589,-5.5735844,,0,,False
594920416,42.6037311,-5.5736787,,0,,False
594920421,42.6028207,-5.5728014,,0,,False
594920425,42.6033046,-5.5720887,,0,,False
594920441,42.6032254,-5.5728155,,0,,False
595223223,42.5963011,-5.5712204,,0,,False
595223224,42.5965101,-5.5698344,,0,,False
595248725,42.5985843,-5.5648165,,0,,False
595248739,42.5992717,-5.564611,,0,,False
595248740,42.5963527,-5.5593244,,0,,False
595248756,42.5969564,-5.5589269,,0,,False
595248763,42.5982446,-5.5584697,,0,,False
595257684,42.597968,-5.5714112,,0,,False
595529224,42.604735,-5.5764162,,0,,False
595529233,42.6070814,-5.5785453,,0,,False
595529251,42.6052169,-5.5780745,,0,,False
595529256,42.6053532,-5.5776305,,0,,False
595529258,42.6055497,-5.5765427,,0,,False
595529260,42.6062958,-5.576765,,0,,False
595529265,42.6059132,-5.5781041,,0,,False
595529277,42.6056952,-5.5765881,,0,,False
595529284,42.6058019,-5.5775469,,0,,False
595529285,42.6075598,-5.5771424,,0,,False
595529294,42.6064268,-5.5779941,,0,,False
595529296,42.6063688,-5.5774076,,0,,False
595529304,42.6074353,-5.5778666,,0,,False
595529310,42.6065211,-5.5779775,,0,,False
595529317,42.606715,-5.578171,,0,,False
595529319,42.6089866,-5.5792574,,0,,False
595529322,42.6086447,-5.5800905,,0,,False
595529328,42.607792,-5.5804357,,0,,False
595529336,42.6083609,-5.5798306,,0,,False
595529337,42.6077544,-5.5758982,,0,,False
595529339,42.6057622,-5.5752643,,0,,False
595531328,42.6048828,-5.5749688,,0,,False
595531332,42.6047718,-5.5755504,,0,,False
595531337,42.6041908,-5.5754191,,0,,False
595531343,42.6056702,-5.5757937,,0,,False
595536421,42.6046391,-5.573785,,0,,False
595536430,42.6056444,-5.5752288,,0,,False
595536443,42.605973,-5.5753343,,0,,False
595536448,42.6062939,-5.5754321,,0,,False
595536456,42.6054034,-5.5735058,,0,,False
595536462,42.6057346,-5.5733849,,0,,False
595536463,42.6060553,-5.5732677,,0,,False
595536464,42.6061737,-5.5738876,,0,,False
595536465,42.6057025,-5.5733966,,0,,False
595536466,42.6067434,-5.5736663,,0,,False
595536467,42.6065328,-5.5737481,,0,,False
595536468,42.6064028,-5.5731408,,0,,False
595536469,42.6064306,-5.5731292,,0,,False
595536470,42.6070599,-5.5728987,,0,,False
595536477,42.6049966,-5.5725749,,0,,False
595536478,42.6054442,-5.5720665,,0,,False
595536479,42.6053551,-5.5716074,,0,,False
595536481,42.606978,-5.5724613,,0,,False
595536482,42.6064245,-5.5724644,,0,,False
595536483,42.6064237,-5.5725039,,0,,False
595536484,42.6064161,-5.5720487,,0,,False
595536485,42.6069214,-5.5716715,,0,,False
595536486,42.6069936,-5.5725429,,0,,False
595536487,42.60763,-5.571542,,0,,False
595536488,42.6088514,-5.5718638,,0,,False
595536489,42.6096925,-5.571942,,0,,False
595536490,42.6087585,-5.5713783,,0,,False
595536491,42.6084911,-5.5719924,,0,,False
595536492,42.6083803,-5.571439,,0,,False
595536493,42.6081171,-5.5721293,,0,,False
595536494,42.6079929,-5.5714714,,0,,False
595536495,42.6077736,-5.5722551,,0,,False
595536497,42.6092085,-5.5717407,,0,,False
595536498,42.6091283,-5.5713212,,0,,False
595537357,42.6074046,-5.5723894,,0,,False
595537362,42.6072523,-5.5716091,,0,,False
595537363,42.609838,-5.5738564,,0,,False
595537364,42.6097053,-5.5728485,,0,,False
595537365,42.6092544,-5.5730047,,0,,False
595537368,42.6099942,-5.5742609,,0,,False
595537369,42.6096791,-5.5724537,,0,,False
595537371,42.6102807,-5.5721954,,0,,False
595537373,42.6099573,-5.5723447,,0,,False
595537375,42.6103645,-5.5716251,,0,,False
595537379,42.6108627,-5.573983,,0,,False
595537380,42.6108016,-5.5732431,,0,,False
595537381,42.6105167,-5.5732734,,0,,False
595537382,42.6118369,-5.5743158,,0,,False
595537383,42.6117803,-5.5728467,,0,,False
595537384,42.6115264,-5.5734385,,0,,False
595537385,42.6111293,-5.5749845,,0,,False
595537388,42.6111764,-5.57465,,0,,False
595537391,42.6125423,-5.5738763,,0,,False
595537393,42.6124526,-5.5728603,,0,,False
595537394,42.6126923,-5.5730397,,0,,False
595537395,42.6122915,-5.5732414,,0,,False
595537397,42.610573,-5.5720149,,0,,False
595537398,42.6107177,-5.5719649,,0,,False
595537400,42.6114869,-5.5721379,,0,,False
595537402,42.6119349,-5.572473,,0,,False
595548445,42.6151474,-5.5780192,,0,,False
595548449,42.6151149,-5.5780521,,0,,False
595548459,42.6149341,-5.578309,,0,,False
595548463,42.6156978,-5.5758847,,0,,False
595548467,42.6158976,-5.5762954,,0,,False
595548484,42.6129461,-5.5731936,,0,,False
595548485,42.6114443,-5.5709471,,0,,False
595548487,42.6118382,-5.5720704,,0,,False
595548491,42.6115979,-5.5722209,,0,,False
595548496,42.6116479,-5.5715311,,0,,False
595548504,42.6130492,-5.5704874,,0,,False
595548509,42.6128307,-5.5707888,,0,,False
595548513,42.6126264,-5.572252,,0,,False
595548518,42.6124377,-5.5716951,,0,,False
595548523,42.6122527,-5.5711597,,0,,False
595548527,42.6127011,-5.5701438,,0,,False
595548536,42.6130273,-5.5713401,,0,,False
595548540,42.6132202,-5.5718956,,0,,False
595548549,42.6120883,-5.5725878,,0,,False
595548575,42.6142227,-5.5728468,,0,,False
595548580,42.6144927,-5.5728586,,0,,False
595548600,42.6142681,-5.5728947,,0,,False
595548611,42.6152354,-5.5741342,,0,,False
595548614,42.6156981,-5.5751179,,0,,False
595548615,42.6136833,-5.5715924,,0,,False
595548616,42.6133846,-5.5723713,,0,,False
595548647,42.6142334,-5.5724708,,0,,False
595548689,42.6133786,-5.571106,,0,,False
595548722,42.6161501,-5.576067,,0,,False
595548724,42.6165372,-5.5768918,,0,,False
595548730,42.6169215,-5.5777069,,0,,False
595548740,42.6166653,-5.5779226,,0,,False
595548741,42.6162794,-5.5771097,,0,,False
595548745,42.6167047,-5.5755848,,0,,False
595548746,42.6163975,-5.5758445,,0,,False
595548747,42.616742,-5.5773211,,0,,False
595548748,42.6169951,-5.577106,,0,,False
595548749,42.6172872,-5.5768428,,0,,False
595548759,42.6175713,-5.575687,,0,,False
595548764,42.6176105,-5.5775409,,0,,False
595548769,42.6178475,-5.5780576,,0,,False
595548773,42.6177535,-5.5778497,,0,,False
595548777,42.6175307,-5.5782367,,0,,False
595548780,42.6174642,-5.5780959,,0,,False
595550459,42.6173155,-5.5777847,,0,,False
595550460,42.6171393,-5.5774123,,0,,False
595550464,42.6171389,-5.5765224,,0,,False
595550477,42.6168423,-5.5767796,,0,,False
595550485,42.6169861,-5.5761925,,0,,False
595550486,42.6166854,-5.576453,,0,,False
595550492,42.6174359,-5.5771639,,0,,False
595555518,42.6128859,-5.5761677,,0,,False
595555523,42.6136319,-5.5764293,,0,,False
595555581,42.613254,-5.5749498,,0,,False
595555599,42.6136527,-5.5745309,,0,,False
595555606,42.6138264,-5.5754079,,0,,False
595555613,42.6140239,-5.5748602,,0,,False
595555634,42.6157503,-5.5736858,,0,,False
595555651,42.6150126,-5.5737036,,0,,False
595555660,42.6147666,-5.573288,,0,,False
595555667,42.6157379,-5.5728529,,0,,False
595555674,42.6140201,-5.5721302,,0,,False
595555756,42.6165927,-5.5756754,,0,,False
595555769,42.6161857,-5.5747258,,0,,False
595555783,42.6164633,-5.5745113,,0,,False
595555798,42.6171326,-5.5730807,,0,,False
595561236,42.6139639,-5.5705123,,0,,False
595561975,42.6137434,-5.5716884,,0,,False
595576137,42.6133286,-5.5704865,,0,,False
595576141,42.6146356,-5.5706007,,0,,False
595576143,42.6138457,-5.5694106,,0,,False
595577693,42.6094972,-5.5706415,,0,,False
595587442,42.577448,-5.5653094,,0,,False
595587464,42.5774063,-5.5625358,,0,,False
595587465,42.5774867,-5.5626715,,0,,False
595587468,42.5775367,-5.5651778,,0,,False
595587470,42.5815953,-5.5647453,,0,,False
595587471,42.5817229,-5.5647033,,0,,False
595587473,42.5780577,-5.5620633,,0,,False
595587474,42.5784113,-5.5642294,,0,,False
595587476,42.579517,-5.5630406,,0,,False
595587477,42.578979,-5.5636269,,0,,False
595587479,42.5801573,-5.5623526,,0,,False
595587480,42.5800983,-5.5624127,,0,,False
595587482,42.5786313,-5.5615476,,0,,False
595587495,42.5792763,-5.5608484,,0,,False
595587496,42.5792106,-5.5609212,,0,,False
595587500,42.5798489,-5.5602347,,0,,False
595587501,42.5800857,-5.5591138,,0,,False
595587513,42.5812751,-5.5611324,,0,,False
595587515,42.5808275,-5.5616216,Centro de Salud Armunia,20,general;pediatria,False
595587521,42.5809972,-5.5591269,,0,,False
595587522,42.5804023,-5.5596484,,0,,False
595587524,42.5807353,-5.5617222,,0,,False
595587528,42.5818378,-5.5606545,,0,,False
595587534,42.5818423,-5.5602684,,0,,False
595587535,42.5818087,-5.561667,,0,,False
595587545,42.5814883,-5.5577443,,0,,False
595587547,42.5818905,-5.5587387,,0,,False
595587549,42.5820622,-5.5581304,,0,,False
595587557,42.5845419,-5.5602988,,0,,False
595587560,42.5857379,-5.5610991,,0,,False
595587561,42.585647,-5.5618176,,0,,False
595589142,42.5853467,-5.5651198,,0,,False
595589149,42.5853319,-5.5653042,,0,,False
595589225,42.5859828,-5.5613254,,0,,False
595589256,42.5857544,-5.5613556,,0,,False
595591598,42.5844322,-5.5650814,,0,,False
595591615,42.5845058,-5.5617707,,0,,False
595593634,42.5848809,-5.5697022,,0,,False
595593635,42.586238,-5.5651509,,0,,False
595593640,42.5871981,-5.5624099,,0,,False
595593641,42.5863094,-5.5616153,,0,,False
595593642,42.5859445,-5.5610491,,0,,False
595593645,42.5865365,-5.5599023,,0,,False
595593647,42.5849719,-5.5584544,,0,,False
595598195,42.5850785,-5.5680675,,0,,False
595598196,42.5865333,-5.5694036,,0,,False
595686945,42.5818334,-5.5668445,,0,,False
595686947,42.5817616,-5.5669331,,0,,False
595686952,42.5826334,-5.5650097,,0,,False
595686956,42.5826956,-5.5617027,,0,,False
595686959,42.582716,-5.5602246,,0,,False
595686967,42.5854242,-5.5683891,,0,,False
595686968,42.5854934,-5.567733,,0,,False
595686969,42.5851174,-5.5676711,,0,,False
595686974,42.585684,-5.5658822,,0,,False
595686989,42.585287,-5.5658087,,0,,False
595687002,42.5852767,-5.5659241,,0,,False
595687017,42.5857893,-5.5687297,,0,,False
595687022,42.586671,-5.5679605,,0,,False
595687028,42.5858748,-5.567812,,0,,False
595687029,42.5861345,-5.5690516,,0,,False
595687031,42.5862475,-5.5678828,,0,,False
595687035,42.5864317,-5.566012,,0,,False
595687036,42.5868491,-5.5660726,,0,,False
595687039,42.586067,-5.5659504,,0,,False
595687040,42.5832307,-5.5568233,,0,,False
595687428,42.582816,-5.5563249,,0,,False
595689140,42.5885183,-5.5652428,,0,,False
595689149,42.5871922,-5.5634868,,0,,False
595689165,42.5889027,-5.5619133,,0,,False
595689168,42.5888751,-5.5634218,,0,,False
595689173,42.5893835,-5.5622459,,0,,False
595689178,42.5893571,-5.5625014,,0,,False
595689181,42.5893295,-5.5634384,,0,,False
595689188,42.5888969,-5.5626307,,0,,False
595689193,42.5893534,-5.5626589,,0,,False
595689209,42.5888041,-5.5618389,,0,,False
595694613,42.57556,-5.5561819,,0,,False
595694630,42.5739664,-5.5503332,,0,,False
595694633,42.5737226,-5.5502907,,0,,False
595694634,42.5746646,-5.553031,,0,,False
595694639,42.5748491,-5.5530813,,0,,False
595694640,42.574806,-5.5529051,,0,,False
595694654,42.5748173,-5.5527649,,0,,False
595694655,42.5753631,-5.5527995,,0,,False
595694656,42.5753685,-5.5528926,,0,,False
595694659,42.5752941,-5.5526164,,0,,False
595694662,42.5751966,-5.5525233,,0,,False
595694664,42.5755766,-5.5526641,,0,,False
595695528,42.573874,-5.5620361,,0,,False
595695547,42.5684316,-5.5561463,,0,,False
595695559,42.5770961,-5.556374,,0,,False
595695561,42.577012,-5.5565344,,0,,False
595695566,42.5772081,-5.5563978,,0,,False
595695568,42.577258,-5.5565204,,0,,False
595695576,42.5774179,-5.5534421,,0,,False
595695580,42.5773795,-5.5533677,,0,,False
595695581,42.5774039,-5.5532072,,0,,False
595695584,42.5774521,-5.5531633,,0,,False
595695616,42.5802506,-5.556314,,0,,False
595695621,42.5795401,-5.55411,,0,,False
595695624,42.5801751,-5.5544077,,0,,False
595695637,42.5812967,-5.5551174,,0,,False
595695640,42.5775792,-5.5534266,,0,,False
595695656,42.5775663,-5.5531887,,0,,False
595695661,42.5776049,-5.5532622,,0,,False
595695663,42.5775262,-5.5534709,,0,,False
595695666,42.5777915,-5.5534324,,0,,False
595697010,42.5778365,-5.5514121,,0,,False
595697013,42.5778951,-5.5514349,,0,,False
595697017,42.5785378,-5.5497026,,0,,False
599543552,42.6027037,-5.5699889,,0,,False
599555229,42.6024821,-5.5697312,,0,,False
599694915,42.6005919,-5.5715314,,0,,False
600109376,42.5985477,-5.5652399,,0,,False
600364714,42.5926682,-5.564334,,0,,False
600364716,42.5943549,-5.5647252,,0,,False
600364723,42.5993185,-5.5650802,,0,,False
600440166,42.6001582,-5.5594993,,0,,False
600440174,42.6020733,-5.5578523,,0,,False
600440916,42.6010918,-5.561898,,0,,False
600440917,42.600394,-5.5609004,,0,,False
600440918,42.6006974,-5.5610729,,0,,False
600440919,42.6006524,-5.5591092,,0,,False
600440920,42.6020456,-5.56093,,0,,False
600440921,42.6016327,-5.5601849,,0,,False
600440922,42.6014862,-5.5614944,,0,,False
600440923,42.6010051,-5.5605776,,0,,False
600440924,42.6010946,-5.560689,,0,,False
600440925,42.6011984,-5.560355,,0,,False
600440926,42.6012739,-5.5604908,,0,,False
600440927,42.6014134,-5.5592583,,0,,False
600440928,42.6026425,-5.5603261,,0,,False
600440929,42.6024167,-5.5598505,,0,,False
600440930,42.602852,-5.5595117,,0,,False
600440931,42.6011456,-5.5586815,,0,,False
600440932,42.6016398,-5.5582546,,0,,False
600440933,42.601999,-5.5589965,,0,,False
600440934,42.6025572,-5.5585322,,0,,False
600442405,42.6037393,-5.560953,,0,,False
600442406,42.6044262,-5.5606107,,0,,False
600442409,42.6045742,-5.5587698,,0,,False
600442411,42.6051718,-5.5622814,,0,,False
600442413,42.6059538,-5.5623053,,0,,False
600442417,42.6051343,-5.5600713,,0,,False
600442418,42.6062037,-5.5593816,,0,,False
600442423,42.6059808,-5.559674,,0,,False
600442427,42.605826,-5.5595404,,0,,False
600442439,42.6069131,-5.557745,,0,,False
600499798,42.5995421,-5.5594472,,0,,False
600499799,42.5987473,-5.5584052,,0,,False
600499801,42.5993576,-5.5584295,,0,,False
600499805,42.5995932,-5.5584574,,0,,False
600499807,42.6003317,-5.5573111,,0,,False
600502430,42.5967989,-5.5604798,,0,,False
600502435,42.5984826,-5.5602008,,0,,False
600502438,42.5990292,-5.5600097,,0,,False
600502439,42.596946,-5.5583004,,0,,False
600502440,42.5968351,-5.5579948,,0,,False
600502441,42.5972895,-5.5588468,,0,,False
600502454,42.5983361,-5.5584648,,0,,False
600502456,42.5986626,-5.5568683,,0,,False
600502461,42.59816,-5.5571951,,0,,False
600503072,42.5940813,-5.5598367,,0,,False
600752103,42.5943676,-5.5674957,,0,,False
600752106,42.5946269,-5.5673146,,0,,False
600887479,42.5922684,-5.5729729,,0,,False
600906467,42.6018358,-5.5782532,,0,,False
601428775,42.5992154,-5.5642213,,0,,False
601428776,42.5994884,-5.564147,,0,,False
601428780,42.5998103,-5.5587242,,0,,False
601428785,42.5998488,-5.5584412,,0,,False
601435659,42.5989538,-5.5778995,,0,,False
603155223,42.5984884,-5.5730356,,0,,False
