edge_id,origin_id,destination_id,key,street_name,highway_type,length_m,lanes,maxspeed_kmh,oneway,base_time_min,base_risk,surface_quality,has_coverage,origin_lat,origin_lon,destination_lat,destination_lon
185,268360658,268360662,0,,primary,18.45,2,50,True,0.0221,0.3,0.85,True,42.6104207,-5.5922287,42.6103086,-5.5920831
186,268360662,268360667,0,,primary,4.84,2,50,True,0.0058,0.3,0.85,True,42.6103086,-5.5920831,42.6103093,-5.592024
187,268360667,5314237216,0,Paseo de Salamanca,residential,19.94,1,30,True,0.0399,0.6,0.85,True,42.6103093,-5.592024,42.6102008,-5.591834
188,268360667,610930185,0,,primary,14.51,2,50,True,0.0174,0.3,0.85,True,42.6103093,-5.592024,42.6103903,-5.5918939
189,268360674,268360686,0,Calle General Gutiérrez Mellado,primary,114.17,2,50,True,0.137,0.3,0.85,True,42.6104759,-5.5918922,42.6111202,-5.5908147
190,268360674,268360677,0,,primary,12.1,2,50,True,0.0145,0.3,0.85,True,42.6104759,-5.5918922,42.6105516,-5.5919922
191,268360677,268360652,0,,primary,7.18,2,50,True,0.0086,0.3,0.85,True,42.6105516,-5.5919922,42.6105614,-5.5920778
192,268360683,268360677,0,Calle General Gutiérrez Mellado,primary,116.27,2,50,True,0.1395,0.3,0.85,True,42.6112024,-5.5908838,42.6105516,-5.5919922
193,268360683,268360686,0,,primary,11.2,2,50,True,0.0134,0.3,0.85,True,42.6112024,-5.5908838,42.6111202,-5.5908147
194,268360686,581887004,0,,primary,14.91,2,50,True,0.0179,0.3,0.85,True,42.6111202,-5.5908147,42.6111177,-5.590642
195,268360695,268360711,0,Calle General Gutiérrez Mellado,primary,248.94,2,50,True,0.2987,0.3,0.85,True,42.6112264,-5.5905687,42.6121426,-5.5878006
196,268360695,268360697,0,,primary,10.85,2,50,True,0.013,0.3,0.85,True,42.6112264,-5.5905687,42.6113079,-5.5906323
197,268360697,581887009,0,,primary,13.05,2,50,True,0.0157,0.3,0.85,True,42.6113079,-5.5906323,42.611325,-5.590783
198,268360702,272653909,0,Avenida de los Reyes Leoneses,residential,84.84,2,30,True,0.1697,0.6,0.85,True,42.6124612,-5.5876935,42.6130181,-5.5884011
199,268360702,268360705,0,,primary,24.29,3,50,True,0.0292,0.3,0.85,True,42.6124612,-5.5876935,42.6123017,-5.5878726
200,268360705,268360707,0,,primary,6.26,3,50,True,0.0075,0.3,0.85,True,42.6123017,-5.5878726,42.6122454,-5.5878719
201,268360707,268360697,0,Calle General Gutiérrez Mellado,primary,249.11,2,50,True,0.2989,0.3,0.85,True,42.6122454,-5.5878719,42.6113079,-5.5906323
202,268360707,268360711,0,,primary,13.01,3,50,True,0.0156,0.3,0.85,True,42.6122454,-5.5878719,42.6121426,-5.5878006
203,268360711,268360714,0,,primary,19.54,3,50,True,0.0234,0.3,0.85,True,42.6121426,-5.5878006,42.6120913,-5.5875785
204,268360714,3695382005,0,Avenida de los Reyes Leoneses,primary,14.68,2,30,True,0.0294,0.3,0.85,True,42.6120913,-5.5875785,42.6120034,-5.5874446
205,268360714,268360717,0,,primary,23.82,3,50,True,0.0286,0.3,0.85,True,42.6120913,-5.5875785,42.6122301,-5.587375
206,268360717,268360720,0,,primary,4.82,3,50,True,0.0058,0.3,0.85,True,42.6122301,-5.587375,42.6122733,-5.5873694
207,268360720,268360734,0,Calle General Gutiérrez Mellado,primary,240.32,2,50,True,0.2884,0.3,0.85,True,42.6122733,-5.5873694,42.612784,-5.5845981
208,268360720,268360723,0,,primary,19.78,3,50,True,0.0237,0.3,0.85,True,42.6122733,-5.5873694,42.612428,-5.5874705
209,268360723,268360702,0,,primary,19.21,3,50,True,0.0231,0.3,0.85,True,42.612428,-5.5874705,42.6124612,-5.5876935
210,268360731,268360723,0,Calle General Gutiérrez Mellado,primary,242.49,2,50,True,0.291,0.3,0.85,True,42.6128955,-5.5846148,42.612428,-5.5874705
211,268360731,268360734,0,,primary,12.62,2,50,True,0.0151,0.3,0.85,True,42.6128955,-5.5846148,42.612784,-5.5845981
212,268360734,268360739,0,,primary,28.5,2,50,True,0.0342,0.3,0.85,True,42.612784,-5.5845981,42.6127114,-5.5842947
213,268360739,299834956,0,Avenida del Padre Isla,secondary,300.04,4,30,False,0.6001,0.4,0.85,True,42.6127114,-5.5842947,42.6103794,-5.5824525
214,268360739,268360742,0,,primary,19.09,2,50,True,0.0229,0.3,0.85,True,42.6127114,-5.5842947,42.6128447,-5.5841618
215,268360742,267841857,0,Calle Mártires de Somiedo,primary,610.83,2,50,True,0.733,0.3,0.85,True,42.6128447,-5.5841618,42.6119137,-5.577429
216,268360742,268360745,0,,primary,16.73,2,50,True,0.0201,0.3,0.85,True,42.6128447,-5.5841618,42.6129804,-5.5842294
217,268360745,722618437,0,,primary,24.99,2,50,True,0.03,0.3,0.85,True,42.6129804,-5.5842294,42.6130051,-5.5845108
218,268360870,288583972,0,Avenida San Ignacio de Loyola,secondary,22.88,2,30,True,0.0458,0.4,0.85,True,42.6026213,-5.5885249,42.6024174,-5.5885526
219,268360870,606993523,0,Avenida San Ignacio de Loyola,secondary,118.08,3,30,False,0.2362,0.4,0.85,True,42.6026213,-5.5885249,42.6035262,-5.5892797
220,268360876,288583902,0,Avenida San Andrés,secondary,11.01,2,30,False,0.022,0.4,0.85,True,42.6019235,-5.5907975,42.6019244,-5.590663
221,268360876,288583814,0,Avenida San Andrés,secondary,49.24,1,30,True,0.0985,0.4,0.85,True,42.6019235,-5.5907975,42.6020876,-5.5913563
222,268360903,5314237640,0,Calle Malpaso,residential,24.21,1,30,True,0.0484,0.6,0.85,True,42.6016172,-5.5916045,42.6017691,-5.5914029
223,268360903,268360906,0,Calle Cardenal Cisneros,residential,24.83,1,30,False,0.0497,0.6,0.85,True,42.6016172,-5.5916045,42.6014012,-5.5915276
224,268360906,268361000,0,Calle Cardenal Cisneros,residential,67.96,1,30,True,0.1359,0.6,0.85,True,42.6014012,-5.5915276,42.6008117,-5.5913082
225,268360906,268360903,0,Calle Cardenal Cisneros,residential,24.83,1,30,False,0.0497,0.6,0.85,True,42.6014012,-5.5915276,42.6016172,-5.5916045
226,268360922,268360967,0,Calle Templarios,residential,183.6,1,30,False,0.3672,0.6,0.85,True,42.6007549,-5.5912873,42.6003666,-5.5891071
227,268360922,268360952,0,Calle Cardenal Cisneros,residential,298.74,1,30,True,0.5975,0.6,0.85,True,42.6007549,-5.5912873,42.5995502,-5.5884926
228,268360952,268360962,0,Calle Cardenal Cisneros,residential,17.17,1,30,True,0.0343,0.6,0.85,True,42.5995502,-5.5884926,42.5996649,-5.5883521
229,268360952,1360470425,0,Calle Cardenal Cisneros,residential,36.13,1,30,True,0.0723,0.6,0.85,True,42.5995502,-5.5884926,42.599348,-5.588258
230,268360962,606982671,0,Calle Relojero Losada,residential,64.12,1,30,True,0.1282,0.6,0.85,True,42.5996649,-5.5883521,42.6001189,-5.5888351
231,268360967,268360922,0,Calle Templarios,residential,183.6,1,30,False,0.3672,0.6,0.85,True,42.6003666,-5.5891071,42.6007549,-5.5912873
232,268360967,268360981,0,Calle Relojero Losada,residential,111.7,1,30,True,0.2234,0.6,0.85,True,42.6003666,-5.5891071,42.6011497,-5.5899618
233,268360981,268360906,0,Calle Pablo Díez,residential,131.17,1,30,True,0.2623,0.6,0.85,True,42.6011497,-5.5899618,42.6014012,-5.5915276
234,268360981,288583902,0,Calle Relojero Losada,residential,106.37,1,30,True,0.2127,0.6,0.85,True,42.6011497,-5.5899618,42.6019244,-5.590663
235,268361000,268360922,0,Calle Cardenal Cisneros,residential,6.54,1,30,True,0.0131,0.6,0.85,True,42.6008117,-5.5913082,42.6007549,-5.5912873
236,272648030,2193014781,0,Avenida de Madrid,secondary,44.56,1,30,False,0.0891,0.4,0.85,True,42.5804147,-5.5512013,42.5806308,-5.5516596
237,272648030,1070998931,0,Avenida de Madrid,secondary,235.36,1,30,False,0.4707,0.4,0.85,True,42.5804147,-5.5512013,42.5792719,-5.5487817
238,272648030,790045642,0,Calle Santo Tomás,residential,205.87,1,30,False,0.4117,0.6,0.85,True,42.5804147,-5.5512013,42.5789054,-5.5499974
239,272648036,381205242,0,Avenida Alcalde Miguel Castaño,secondary,164.77,2,30,False,0.3295,0.4,0.85,True,42.5826653,-5.5559647,42.5818399,-5.5542934
240,272648036,2315623173,0,Avenida Alcalde Miguel Castaño,secondary,14.78,1,30,True,0.0296,0.4,0.85,True,42.5826653,-5.5559647,42.5827739,-5.5560669
241,272648054,272648074,0,Arrabal S N 22 C Madr,residential,23.3,1,30,True,0.0466,0.6,0.85,True,42.5861454,-5.5535962,42.5863287,-5.5534644
242,272648054,295196642,0,Arrabal S N 22 C Madr,residential,101.34,1,30,False,0.2027,0.6,0.85,True,42.5861454,-5.5535962,42.5852519,-5.55384
243,272648056,272648064,0,,motorway,207.21,2,120,True,0.1036,0.1,0.85,True,42.5872408,-5.5546814,42.5862749,-5.5525171
244,272648056,272648062,0,Arrabal S N 22 C Madr,residential,122.6,1,30,True,0.2452,0.6,0.85,True,42.5872408,-5.5546814,42.5864098,-5.5537214
245,272648062,272648074,0,Arrabal S N 22 C Madr,residential,23.28,1,30,True,0.0466,0.6,0.85,True,42.5864098,-5.5537214,42.5863287,-5.5534644
246,272648062,272648054,0,Arrabal S N 22 C Madr,residential,31.81,1,30,True,0.0636,0.6,0.85,True,42.5864098,-5.5537214,42.5861454,-5.5535962
247,272648064,7409069990,0,,motorway,1037.43,2,80,True,0.7781,0.1,0.85,True,42.5862749,-5.5525171,42.5790041,-5.5451852
248,272648074,272648064,0,Arrabal S N 22 C Madr,residential,83.03,1,30,True,0.1661,0.6,0.85,True,42.5863287,-5.5534644,42.5862749,-5.5525171
249,272653885,621903053,0,Avenida de los Reyes Leoneses,residential,42.56,2,30,True,0.0851,0.6,0.85,True,42.6139767,-5.589616,42.6136662,-5.5893127
250,272653885,272653888,0,Glorieta del Ejército del Aire,residential,20.89,1,30,True,0.0418,0.6,0.85,True,42.6139767,-5.589616,42.614112,-5.5894556
251,272653888,722618604,0,Glorieta del Ejército del Aire,residential,48.76,1,30,True,0.0975,0.6,0.85,True,42.614112,-5.5894556,42.6142708,-5.5898487
252,272653909,295887796,0,Avenida de los Reyes Leoneses,residential,64.63,2,30,True,0.1293,0.6,0.85,True,42.6130181,-5.5884011,42.613481,-5.5888786
253,272653909,272653911,0,Calle Padre Gregorio,residential,167.26,1,30,False,0.3345,0.6,0.85,True,42.6130181,-5.5884011,42.6136359,-5.5865384
254,272653911,272653909,0,Calle Padre Gregorio,residential,167.26,1,30,False,0.3345,0.6,0.85,True,42.6136359,-5.5865384,42.6130181,-5.5884011
255,272653915,272653918,0,,primary,17.48,3,30,True,0.035,0.3,0.85,True,42.6084607,-5.5855533,42.608309,-5.5855068
256,272653918,272653920,0,,primary,33.02,3,30,True,0.066,0.3,0.85,True,42.608309,-5.5855068,42.6081745,-5.5851692
257,272653918,413679746,0,Calle Santos Ovejero,residential,215.24,3,30,True,0.4305,0.6,0.85,True,42.608309,-5.5855068,42.6073939,-5.5877547
258,272653920,272653923,0,,primary,10.68,3,30,True,0.0214,0.3,0.85,True,42.6081745,-5.5851692,42.6081974,-5.585043
259,272653923,604968629,0,Avenida Reyes Leoneses,primary,86.46,2,30,True,0.1729,0.3,0.85,True,42.6081974,-5.585043,42.6075609,-5.5844818
260,272653923,581886871,0,,primary,30.23,3,30,True,0.0605,0.3,0.85,True,42.6081974,-5.585043,42.6084074,-5.5848314
261,272653930,5286932006,0,,primary,7.26,3,30,True,0.0145,0.3,0.85,True,42.6087077,-5.5852144,42.6086956,-5.5853016
262,272653932,13294916943,0,,primary,24.01,2,30,True,0.048,0.3,0.85,True,42.601899,-5.5797386,42.6019629,-5.5794691
263,272653939,295887494,0,,primary,5.94,2,30,True,0.0119,0.3,0.85,True,42.6021218,-5.579986,42.6020687,-5.5799776
264,272653939,288593232,0,Avenida de los Peregrinos,residential,360.76,1,30,True,0.7215,0.6,0.85,True,42.6021218,-5.579986,42.6037705,-5.582996
265,272653944,272653939,0,,primary,17.27,2,30,True,0.0345,0.3,0.85,True,42.6022679,-5.5799235,42.6021218,-5.579986
266,272653951,295887277,0,,primary,13.16,2,30,True,0.0263,0.3,0.85,True,42.6043449,-5.5801389,42.6044588,-5.5801031
267,272653953,272653944,0,Avenida Reyes Leoneses,primary,228.67,2,30,True,0.4573,0.3,0.85,True,42.6042526,-5.5803328,42.6022679,-5.5799235
268,272653953,272653951,0,,primary,19.4,2,30,True,0.0388,0.3,0.85,True,42.6042526,-5.5803328,42.6043449,-5.5801389
269,272653955,272653958,0,,primary,25.51,2,30,True,0.051,0.3,0.85,True,42.6045264,-5.5801306,42.6046346,-5.5803839
270,272653958,11244738718,0,Avenida Reyes Leoneses,primary,11.15,2,30,True,0.0223,0.3,0.85,True,42.6046346,-5.5803839,42.604702,-5.5804848
271,272653958,272654007,0,,primary,22.1,2,30,True,0.0442,0.3,0.85,True,42.6046346,-5.5803839,42.6045277,-5.5805997
272,272653963,288593239,0,Calle Cruz Roja de León,secondary,213.01,2,30,True,0.426,0.4,0.85,True,42.6045068,-5.5806067,42.6040473,-5.5831144
273,272653963,288593256,0,,primary,16.1,2,30,True,0.0322,0.3,0.85,True,42.6045068,-5.5806067,42.604366,-5.5805949
274,272653984,7450352095,0,Avenida de los Reyes Leoneses,primary,36.58,2,30,True,0.0732,0.3,0.85,True,42.6094854,-5.5862046,42.609184,-5.5860255
275,272653984,7450352092,0,Calle Comandante Cortizo,residential,26.03,1,30,True,0.0521,0.6,0.85,True,42.6094854,-5.5862046,42.6092892,-5.586362
276,272654007,272653963,0,,primary,2.39,2,30,True,0.0048,0.3,0.85,True,42.6045277,-5.5805997,42.6045068,-5.5806067
277,272654023,295887296,0,Avenida Reyes Leoneses,primary,31.53,2,30,True,0.0631,0.3,0.85,True,42.6030097,-5.5796372,42.6032931,-5.5796477
278,272654023,1957373477,0,Calle Cinco de Octubre,residential,26.12,1,30,True,0.0522,0.6,0.85,True,42.6030097,-5.5796372,42.6031849,-5.5794422
279,272654038,580096319,0,Avenida Reyes Leoneses,primary,78.37,2,30,True,0.1567,0.3,0.85,True,42.6070242,-5.5839343,42.607665,-5.5843331
280,272654038,580096321,0,Calle las Campanillas,residential,117.55,1,30,False,0.2351,0.6,0.85,True,42.6070242,-5.5839343,42.6074718,-5.5826332
281,272654054,604969815,0,Avenida de los Reyes Leoneses,primary,39.72,2,30,True,0.0794,0.3,0.85,True,42.6102537,-5.5860679,42.6106001,-5.5861821
282,272654054,4837015585,0,Calle Abad de Santullán,residential,36.06,1,30,True,0.0721,0.6,0.85,True,42.6102537,-5.5860679,42.6105091,-5.5858186
283,272654061,313290928,0,Avenida de la Facultad de Veterinaria,primary,67.1,2,30,True,0.1342,0.3,0.85,True,42.5875765,-5.5727988,42.5874682,-5.5720179
284,272654061,295182014,0,Avenida de la Facultad de Veterinaria,residential,14.0,1,30,True,0.028,0.6,0.85,True,42.5875765,-5.5727988,42.587692,-5.5727372
285,272654069,295182019,0,Avenida de la Facultad de Veterinaria,primary,7.71,2,30,True,0.0154,0.3,0.85,True,42.5874213,-5.5719504,42.5873611,-5.5719036
286,272654069,295182007,0,,primary_link,28.27,1,30,True,0.0565,0.3,0.85,True,42.5874213,-5.5719504,42.5875412,-5.5716974
287,288560413,606993534,0,Paseo de Salamanca,residential,134.28,1,30,False,0.2686,0.6,0.85,True,42.6082976,-5.5909925,42.6072681,-5.5901435
288,288560413,5314237216,0,Paseo de Salamanca,residential,225.18,1,30,False,0.4504,0.6,0.85,True,42.6082976,-5.5909925,42.6102008,-5.591834
289,288560422,606993524,0,Paseo de Salamanca,residential,48.26,1,30,False,0.0965,0.6,0.85,True,42.6048693,-5.5873686,42.6045441,-5.5869781
290,288560422,606993537,0,Paseo de Salamanca,residential,191.22,1,30,False,0.3824,0.6,0.85,True,42.6048693,-5.5873686,42.6061449,-5.5889355
291,288560424,606993524,0,Paseo de Salamanca,residential,114.37,1,30,False,0.2287,0.6,0.85,True,42.6037309,-5.5861229,42.6045441,-5.5869781
292,288560424,5286932136,0,Paseo de Salamanca,residential,97.37,2,30,True,0.1947,0.6,0.85,True,42.6037309,-5.5861229,42.6029469,-5.585594
293,288560431,288560569,0,Paseo de Salamanca,residential,185.94,1,30,False,0.3719,0.6,0.85,True,42.6018373,-5.5847703,42.6003997,-5.5836496
294,288560431,11212829002,0,Paseo de Salamanca,residential,60.61,2,30,True,0.1212,0.6,0.85,True,42.6018373,-5.5847703,42.6023315,-5.5850797
295,288560569,606982684,0,Paseo de Salamanca,residential,50.02,1,30,False,0.1,0.6,0.85,True,42.6003997,-5.5836496,42.5999967,-5.5833781
296,288560569,288560431,0,Paseo de Salamanca,residential,185.94,1,30,False,0.3719,0.6,0.85,True,42.6003997,-5.5836496,42.6018373,-5.5847703
297,288560573,603157010,0,Calle Quiñones de León,residential,63.36,1,30,False,0.1267,0.6,0.85,True,42.5979988,-5.5817219,42.5977469,-5.5824162
298,288560573,288562888,0,Paseo de Salamanca,residential,156.87,1,30,False,0.3137,0.6,0.85,True,42.5979988,-5.5817219,42.596823,-5.5806628
299,288560573,606982685,0,Paseo de Salamanca,residential,205.56,1,30,False,0.4111,0.6,0.85,True,42.5979988,-5.5817219,42.5995564,-5.5830728
300,288560659,288567622,0,Avenida Ingeniero Sáenz de Miera,primary,27.92,1,30,True,0.0558,0.3,0.85,True,42.5871533,-5.5754037,42.5869157,-5.5755059
301,288560659,295379596,0,Avenida Ingeniero Sáenz de Miera,primary,807.46,2,30,False,1.6149,0.3,0.85,True,42.5871533,-5.5754037,42.5939308,-5.5789444
302,288560865,1070998924,0,,motorway_link,214.22,1,80,True,0.1607,0.2,0.85,True,42.5754616,-5.5557178,42.5749416,-5.5532038
303,288560865,595694633,0,Ronda Sur de León,motorway,499.63,2,100,True,0.2998,0.1,0.85,True,42.5754616,-5.5557178,42.5737226,-5.5502907
304,288560999,288561094,0,Ronda Sur de León,motorway,477.4,2,80,True,0.358,0.1,0.85,True,42.5712116,-5.5470609,42.5718543,-5.5416417
305,288560999,961576766,0,Autovía Valladolid-León,motorway,392.61,1,80,True,0.2945,0.1,0.85,True,42.5712116,-5.5470609,42.5682901,-5.5448577
306,288561094,7409070010,0,Ronda Sur de León,motorway,491.08,3,80,True,0.3683,0.1,0.85,True,42.5718543,-5.5416417,42.5757896,-5.5402017
307,288562487,961576766,0,Autovía Valladolid-León,motorway,532.02,2,80,True,0.399,0.1,0.85,True,42.572146,-5.5419213,42.5682901,-5.5448577
308,288562487,288562551,0,Ronda Sur de León,motorway,526.98,2,80,True,0.3952,0.1,0.85,True,42.572146,-5.5419213,42.5721367,-5.5480117
309,288562551,595694630,0,Ronda Sur de León,motorway,279.35,2,100,True,0.1676,0.1,0.85,True,42.5721367,-5.5480117,42.5739664,-5.5503332
310,288562888,13327195955,0,Paseo de Salamanca,residential,110.18,1,30,False,0.2204,0.6,0.85,True,42.596823,-5.5806628,42.5958914,-5.5802059
311,288562888,288560573,0,Paseo de Salamanca,residential,156.87,1,30,False,0.3137,0.6,0.85,True,42.596823,-5.5806628,42.5979988,-5.5817219
312,288567493,389042469,0,,trunk_link,178.02,1,30,True,0.356,0.25,0.85,True,42.586794,-5.5756206,42.5858813,-5.5771234
313,288567493,288567494,0,,primary,17.65,2,50,True,0.0212,0.3,0.85,True,42.586794,-5.5756206,42.5866539,-5.5755299
314,288567494,288567623,0,,primary,13.4,2,50,True,0.0161,0.3,0.85,True,42.5866539,-5.5755299,42.5866338,-5.575372
315,288567502,288567505,0,,primary,15.0,2,50,True,0.018,0.3,0.85,True,42.5867668,-5.5752137,42.5868907,-5.5752737
316,288567505,288560659,0,Avenida Ingeniero Sáenz de Miera,primary,31.08,1,30,True,0.0622,0.3,0.85,True,42.5868907,-5.5752737,42.5871533,-5.5754037
317,288567505,288567622,0,,primary,20.12,2,50,True,0.0242,0.3,0.85,True,42.5868907,-5.5752737,42.5869157,-5.5755059
318,288567511,6743146784,0,,trunk_link,155.82,1,50,True,0.187,0.25,0.85,True,42.5853826,-5.5748852,42.586007,-5.57517
319,288567511,288567514,0,,primary,24.31,2,50,True,0.0292,0.3,0.85,True,42.5853826,-5.5748852,42.5852077,-5.5747428
320,288567514,288567516,0,,primary,9.86,2,50,True,0.0118,0.3,0.85,True,42.5852077,-5.5747428,42.5851985,-5.5746234
321,288567516,288567784,0,Avenida Ingeniero Sáenz de Miera,primary,569.26,2,50,True,0.6831,0.3,0.85,True,42.5851985,-5.5746234,42.5804545,-5.5723467
322,288567516,288567527,0,,primary,22.05,2,50,True,0.0265,0.3,0.85,True,42.5851985,-5.5746234,42.5853283,-5.5744401
323,288567527,288567626,0,,primary,25.46,2,50,True,0.0306,0.3,0.85,True,42.5853283,-5.5744401,42.5855165,-5.5745713
324,288567537,330867548,0,,tertiary_link,95.62,1,30,True,0.1912,0.5,0.85,True,42.5802249,-5.5725777,42.5801052,-5.5736644
325,288567537,288567538,0,,primary,28.71,2,50,True,0.0345,0.3,0.85,True,42.5802249,-5.5725777,42.5799842,-5.5724786
326,288567538,288567543,0,,primary,38.11,2,50,True,0.0457,0.3,0.85,True,42.5799842,-5.5724786,42.5798975,-5.5720526
327,288567543,248595254,0,Prolongación Ingeniero Sáenz de Miera,primary,877.33,2,50,True,1.0528,0.3,0.85,True,42.5798975,-5.5720526,42.5726834,-5.5681515
328,288567543,288567874,0,,primary,31.74,2,50,True,0.0381,0.3,0.85,True,42.5798975,-5.5720526,42.5800953,-5.5717922
329,288567620,288567527,0,Avenida Ingeniero Sáenz de Miera,primary,579.96,2,50,True,0.696,0.3,0.85,True,42.5804531,-5.5720116,42.5853283,-5.5744401
330,288567620,288567784,0,,primary,28.19,2,50,True,0.0338,0.3,0.85,True,42.5804531,-5.5720116,42.5804545,-5.5723467
331,288567622,288567493,0,,primary,16.76,2,50,True,0.0201,0.3,0.85,True,42.5869157,-5.5755059,42.586794,-5.5756206
332,288567623,288567624,0,Avenida Ingeniero Sáenz de Miera,primary,139.83,2,50,True,0.1678,0.3,0.85,True,42.5866338,-5.575372,42.5855201,-5.5747357
333,288567623,288567502,0,,primary,20.85,2,50,True,0.025,0.3,0.85,True,42.5866338,-5.575372,42.5867668,-5.5752137
334,288567624,288567511,0,,primary,20.73,2,50,True,0.0249,0.3,0.85,True,42.5855201,-5.5747357,42.5853826,-5.5748852
335,288567626,288567502,0,Avenida Ingeniero Sáenz de Miera,primary,149.13,2,50,True,0.179,0.3,0.85,True,42.5855165,-5.5745713,42.5867668,-5.5752137
336,288567626,288567624,0,,primary,13.68,2,50,True,0.0164,0.3,0.85,True,42.5855165,-5.5745713,42.5855201,-5.5747357
337,288567784,288567537,0,,primary,33.26,2,50,True,0.0399,0.3,0.85,True,42.5804545,-5.5723467,42.5802249,-5.5725777
338,288567874,389042414,0,,primary,10.38,2,50,True,0.0125,0.3,0.85,True,42.5800953,-5.5717922,42.5801875,-5.5717764
339,288583808,288583814,0,,secondary,43.74,2,30,True,0.0875,0.4,0.85,True,42.6017792,-5.5913441,42.6020876,-5.5913563
